country	russia	#8000ff
country	lithuania	#7215ff
country	estonia	#652afe
country	germany	#573ffd
country	china	#4a53fc
country	azerbaijan	#3c66fa
country	armenia	#2f79f7
country	georgia	#228bf4
country	mongolia	#149df1
country	tajikistan	#07adee
country	kyrgyzstan	#07bcea
country	england	#14c9e5
country	spain	#22d5e0
country	france	#2fe0db
country	nepal	#3cead5
country	india	#4af1d0
country	kazakhstan	#57f7c9
country	turkmenistan	#65fcc3
country	uzbekistan	#72febc
country	iran	#80ffb4
country	italy	#8dfead
country	poland	#9afca5
country	switzerland	#a8f79d
country	norway	#b5f194
country	the netherlands	#c3ea8b
country	kenya	#d0e083
country	uganda	#ddd579
country	democratic republic of the congo	#ebc970
country	vietnam	#f8bc66
country	myanmar	#ffad5d
country	united states of america	#ff9d53
country	peru	#ff8b49
country	canada	#ff793f
country	indonesia	#ff6634
country	madagascar	#ff532a
country	zimbabwe	#ff3f20
country	algeria	#ff2a15
country	brazil	#ff150b
country	bolivia	#ff0000
country_raw	russia	#8000ff
country_raw	lithuania	#7215ff
country_raw	estonia	#652afe
country_raw	germany	#573ffd
country_raw	china	#4a53fc
country_raw	azerbaijan	#3c66fa
country_raw	armenia	#2f79f7
country_raw	georgia	#228bf4
country_raw	mongolia	#149df1
country_raw	tajikistan	#07adee
country_raw	kyrgyzstan	#07bcea
country_raw	england	#14c9e5
country_raw	spain	#22d5e0
country_raw	france	#2fe0db
country_raw	nepal	#3cead5
country_raw	india	#4af1d0
country_raw	kazakhstan	#57f7c9
country_raw	turkmenistan	#65fcc3
country_raw	uzbekistan	#72febc
country_raw	iran	#80ffb4
country_raw	italy	#8dfead
country_raw	poland	#9afca5
country_raw	switzerland	#a8f79d
country_raw	norway	#b5f194
country_raw	the netherlands	#c3ea8b
country_raw	kenya	#d0e083
country_raw	uganda	#ddd579
country_raw	democratic republic of the congo	#ebc970
country_raw	vietnam	#f8bc66
country_raw	myanmar	#ffad5d
country_raw	united states of america	#ff9d53
country_raw	peru	#ff8b49
country_raw	canada	#ff793f
country_raw	indonesia	#ff6634
country_raw	madagascar	#ff532a
country_raw	zimbabwe	#ff3f20
country_raw	algeria	#ff2a15
country_raw	brazil	#ff150b
country_raw	bolivia	#ff0000
province	krasnoyarsk krai	#8000ff
province	panevezys county	#7b07ff
province	pärnu maakond	#760eff
province	irkutsk oblast	#7216ff
