branch_number	0	#8000ff
branch_number	1	#00b4ec
branch_number	3	#80ffb4
branch_number	4	#ffb462
branch_number	2	#ff0000
branch_major	0.PRE	#8000ff
branch_major	0.PE	#4c4ffc
branch_major	0.ANT	#1996f3
branch_major	1.PRE	#1acee3
branch_major	3.ANT	#4df3ce
branch_major	4.ANT	#80ffb4
branch_major	2.ANT	#b3f396
branch_major	2.MED	#e6ce74
branch_major	1.ANT	#ff964f
branch_major	1.IN	#ff4f28
branch_major	1.ORI	#ff0000
branch_minor	0.PRE2	#8000ff
branch_minor	0.PRE1	#7116ff
branch_minor	0.PE7	#632cfe
branch_minor	0.PE2	#5542fd
branch_minor	0.PE8	#4757fb
branch_minor	0.PE10	#396cf9
branch_minor	0.PE4m	#2b7ff6
branch_minor	0.PE4h	#1c92f3
branch_minor	0.PE4t	#0ea4f0
branch_minor	0.PE4a	#00b4ec
branch_minor	0.PE5	#0ec3e7
branch_minor	0.ANT1	#1cd1e2
branch_minor	0.ANT4	#2adddd
branch_minor	0.ANT2	#39e7d7
branch_minor	0.ANT5	#47f0d1
branch_minor	1.PRE0	#55f6ca
branch_minor	0.ANT3	#63fbc3
branch_minor	3.ANT1	#71febc
branch_minor	3.ANT2	#80ffb4
branch_minor	4.ANT1	#8efeac
branch_minor	2.ANT3	#9cfba4
branch_minor	2.ANT2	#aaf69b
branch_minor	2.ANT1	#b8f092
branch_minor	2.MED0	#c6e789
branch_minor	2.MED3	#d4dd80
branch_minor	2.MED2	#e3d176
branch_minor	2.MED1	#f1c36c
branch_minor	1.PRE1	#ffb462
branch_minor	1.PRE3	#ffa457
branch_minor	1.PRE2	#ff924d
branch_minor	1.ANT1	#ff8042
branch_minor	1.IN1	#ff6c37
branch_minor	1.IN3	#ff572c
branch_minor	1.IN2	#ff4221
branch_minor	1.ORI1	#ff2c16
branch_minor	1.ORI3	#ff160b
branch_minor	1.ORI2	#ff0000
country	Russia	#8000ff
country	Lithuania	#7215ff
country	Estonia	#652afe
country	Germany	#573ffd
country	China	#4a53fc
country	Azerbaijan	#3c66fa
country	Armenia	#2f79f7
country	Georgia	#228bf4
country	Mongolia	#149df1
country	Tajikistan	#07adee
country	Kyrgyzstan	#07bcea
country	England	#14c9e5
country	Spain	#22d5e0
country	France	#2fe0db
country	India	#3cead5
country	Nepal	#4af1d0
country	Kazakhstan	#57f7c9
country	Turkmenistan	#65fcc3
country	Uzbekistan	#72febc
country	Iran	#80ffb4
country	Norway	#8dfead
country	Italy	#9afca5
country	Poland	#a8f79d
country	Switzerland	#b5f194
country	The Netherlands	#c3ea8b
country	Kenya	#d0e083
country	Democratic Republic of the Congo	#ddd579
country	Uganda	#ebc970
country	Brazil	#f8bc66
country	Zimbabwe	#ffad5d
country	Algeria	#ff9d53
country	Indonesia	#ff8b49
country	Madagascar	#ff793f
country	Vietnam	#ff6634
country	Myanmar	#ff532a
country	United States of America	#ff3f20
country	Peru	#ff2a15
country	Canada	#ff150b
country	Bolivia	#ff0000
province	Krasnoyarsk Krai	#8000ff
province	Panevezys County	#7b07ff
province	Pärnu maakond	#760eff
province	Irkutsk Oblast	#7215ff
province	Bavaria	#6d1cff
province	Altai Krai	#6923fe
province	Qinghai	#642afe
province	Republic of Dagestan	#6031fe
province	Goranboy District	#5b38fd
province	Syunik Province	#573ffd
province	Shirak Province	#5246fd
province	Gegharkunik Province	#4e4dfc
province	Samtskhe-Javakheti	#4954fb
province	Shahbuz Rayon	#455afb
province	Samara Oblast	#4061fa
province	Bayankhongor	#3c67f9
province	Inner Mongolia	#376ef9
province	Sečuán	#3374f8
province	Sughd Province	#2e7af7
province	Talas Region	#2a81f6
province	Altai Republic	#2587f5
province	Govi-Altai	#218df4
province	Övörkhangai	#1c92f3
province	Ömnögovi	#1898f2
province	Omnogovi	#139ef1
province	Bayan-Ölgii	#0fa3f0
province	Khovd	#0aa9ef
province	Xinjiang	#06aeed
province	Issyk-Kul Region	#01b3ec
province	East of England	#03b8eb
province	Valencia Community	#08bde9
province	Centre-Loire Valley	#0cc2e8
province	Tatarstan	#11c6e6
province	Osh Region	#15cae5
province	Naryn Region	#1acfe3
province	Gansu	#1ed3e1
province	Dornogovi	#23d7e0
province	Tuva Republic	#27dade
province	Jilin	#2cdedc
province	St. Petersberg	#31e1da
province	Heilongjiang	#35e5d9
province	Zabaykalsky Krai	#3ae8d7
province	Tibet	#3eebd5
province	Himachal Pradesh	#43edd3
province	Gandaki Pradesh	#47f0d1
province	Maharashtra	#4cf2cf
province	Kabardino-Balkaria	#50f4cd
province	Karachay-Cherkessia	#55f6ca
province	Ningxia	#59f8c8
province	Shaanxi	#5ef9c6
province	Hebei	#62fbc4
province	 Dornogovi	#67fcc2
province	West Kazakhstan Region	#6bfdbf
province	Nagorno-Karabakh Republic	#70febd
province	Kyzylorda Region	#74feba
province	Rostov Oblast	#79ffb8
province	Shymkent	#7dffb6
province	Balkan	#82ffb3
province	Astrakhan Oblast	#86ffb1
province	Kyzylorda Province	#8bfeae
province	Navoiy Region	#8ffeab
province	Almaty Region	#94fda9
